Year,Reg,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2012,Ярославская область,1.150285225957612,4.268692627642164,4.716161542900569,4.073102356543484,4.529952667312065,7.057174481342848,8.11940072591504,7.537123522233119,7.238180230009744,6.631779437873088,6.831469142303945,7.869414127908627,7.616274119646691,6.867023842934943,3.2867995093293643,5.151095652393281,3.1939315773042756,2.3855548583015103,1.47658435214763
2012,Москва,1.091160748385361,3.538467857610882,4.16195791371963,4.00519460242336,4.23890238809354,7.539019258994438,9.017411068455836,8.67855093689337,7.826668114619714,7.323960813764353,7.155504459556486,8.090930884421796,6.925155766213637,5.993437098955203,3.7023235309349865,4.37139519432094,2.8410352501448024,2.0932332658311683,1.4056908466604967
2012,Республика Карелия,1.0193867498758682,4.49079046097665,5.158642657829655,4.51918607694736,4.694953353458793,6.699937656552645,8.284381300773028,7.766438920078239,7.613832313576435,6.678680603256136,7.043699107996935,8.554536239310002,8.076252540138551,6.601901395826955,2.8952423859297345,3.9457215421198994,2.970752515550169,1.9797613816450104,1.0059027981579336
2012,Республика Коми,1.1712532180896347,4.952172874689618,5.726799759121777,5.047244355416503,5.181624236828544,6.764587244652515,9.04961657169041,8.480787447822097,7.940182669794579,6.985925535719795,7.517503093822525,9.045502901851265,7.480594333876871,5.584763881064663,2.242178599546811,3.056913764910625,1.9538789049867962,1.197192191797571,0.6212784143173994
2012,Архангельская область,1.136241799626083,4.797009334521648,5.442987717029304,4.717015901521802,4.70671308240245,7.071503239943443,8.498318043838077,8.061579028486038,7.545600444947766,6.37158164188406,6.886722597851652,8.277351890692952,8.011321374245298,6.288153935844429,2.8661102585923834,3.945979722711769,2.563224129034852,1.8429481810079675,0.9696376758180272
2012,Ненецкий автономный округ,1.4616004169232957,6.30833372814706,7.144549201686644,6.604444023309802,5.746908608518501,7.030842848344151,9.105983796844647,8.925948737385701,7.464348320462406,6.5357464348320455,7.01662955417634,8.215284028995121,6.950300848059886,4.7472402520490835,1.8524660065381153,2.1841095371203867,1.407116122613351,0.8859620031269247,0.4121855308665372
2012,Вологодская область,1.3405069836170467,4.79543652931649,5.299630207850419,4.545929153938617,4.857917787027454,7.138984880036821,8.622330033019841,7.90245907185261,7.027554401712721,6.1176502035235085,7.0237119714256835,8.472141127452577,7.870717256437951,6.132101082646499,2.5487842467040718,4.083250428723336,2.7643779982441763,2.2498264641538843,1.2066901723162922
2012,Калининградская область,1.1996740873130602,4.41443477803769,4.972796803953006,4.552474570925434,4.99918521828265,8.434094672378901,8.611559387073882,7.764606933529581,7.4216626803690176,6.8566772675900864,6.891055799405999,7.892553946434673,7.379399164191658,6.346466212842011,2.939101637448419,3.917260230767209,2.602570504901832,1.8039792887744106,1.000446815780482
2012,Ленинградская область,0.8241221487099595,3.681891584760462,4.359394269081464,4.134680288112373,4.283976953288542,7.49263057762031,9.10009028432442,8.212455819066797,7.415504410261084,6.493123296488595,6.830963251147066,8.506207403314603,8.012520185809127,6.7417611993859525,3.1915081469498423,4.371413191764475,3.011680000455694,2.1643174704439883,1.1717595190152459
2012,Мурманская область,1.121427134952843,4.631639740727181,5.268090570162999,4.731419554780922,4.517034760502663,7.8447044506438,9.190184966508017,8.577970060899204,8.364616582528477,7.336394622718859,7.4029144987546855,8.499847880903639,7.489287206010509,5.791225564258716,2.5641091751019713,3.157115821932995,1.859720410257468,1.1303222346553086,0.5219747636997426
2012,Новгородская область,1.1631726834620255,4.366442452135141,4.867496547478941,4.224514334739856,4.55094900474901,6.983501255027286,8.08352389973815,7.31360373031744,6.831048131173474,6.191733723715391,6.810476527640899,8.462583602039937,8.06024130969353,6.773639005036055,3.176797782731973,4.771336261198766,3.403723300769601,2.595051971206134,1.3701644771463837
2012,Псковская область,1.0401006860977942,4.058115097022175,4.612764954469154,4.12217708001251,4.553840017284648,7.4653362725293455,7.817979358141236,7.01236970412127,6.787397315742477,6.41617021148009,6.953746946101813,8.488968194131981,8.061082496422953,7.009196822888258,3.266254595011928,4.7005480019158155,3.4412163315751547,2.663860429487247,1.5288754855641458
2012,Санкт-Петербург,1.0922361746471012,3.5109226603620294,3.87206831686933,3.6245359265373875,4.359329277603176,8.329343497676074,9.226404543256555,8.326337434386696,7.493876887971984,6.966263011426426,6.923083201660461,7.884525761663774,7.181067136541566,6.3537029623260635,3.777486815625398,4.277946584047041,3.0605904903685532,2.2451908461988532,1.4950884708315308
2012,Республика Адыгея,1.3205333094916125,5.167022429843874,5.489332692587087,5.043418008694777,5.787726729176678,7.798924887403748,8.148280602152461,7.230746879156003,6.697437387543446,6.4026196090702845,6.599090289341633,7.793784016361381,6.820818292560266,5.859028375372993,2.950859978318935,4.830854166899496,2.936107913588663,2.03176164239654,1.0916527900401212
2012,Республика Калмыкия,1.502242309824756,6.199512938022416,6.387249363099791,5.538399994385452,6.24864022682771,8.367430011158913,9.112059345764877,7.394358783608329,6.207583849754714,6.011425603739289,7.762111631236533,8.713075578824734,7.231536912139353,4.6706015285605,1.6605023616189547,3.025539171994638,2.040537031448483,1.3183658860106535,0.6088274719799
2012,Краснодарский край,1.2856158584320667,4.575726115761748,5.225930841826821,4.720113843086529,5.326463448747145,7.457360469940657,8.334556746010142,7.700272029406961,7.202002016284218,6.597304487077195,6.572354377908734,7.70010306704239,6.994422364609519,6.197182834174703,3.1354533729581364,4.998451178324757,2.856496509049812,1.9502574798700114,1.169932959488457
2012,Астраханская область,1.438546752769465,5.351905068990214,5.5870730893093645,4.725549806783815,5.418176090722949,8.390267966727787,8.803347429546177,7.7367703129597,7.045233687075962,6.318828003419545,6.800754043374334,7.759355952653367,7.040676935207942,5.702774962827801,2.613792495425913,3.8510496874167277,2.514732672208073,1.8067521156701745,1.0944129269106906
2012,Волгоградская область,1.1319064736694635,4.410191898788622,4.886287124000202,4.491127701666006,5.22822162072789,7.83820855923094,8.43944595203436,7.569039203375871,7.122620439219332,6.545124215259944,6.809591586376423,7.77569528672279,7.181665034461308,6.255875072119582,3.11182745720134,4.804503422235531,3.0151669840506363,2.1747835641738056,1.2087184046859516
2012,Ростовская область,1.1233669761638165,4.167408563685027,4.80467757566118,4.380464965922001,5.312592590507331,7.952174209853284,8.537692239299734,7.672892502230383,7.001443444222599,6.446351989726749,6.756083731494508,7.973568995015155,7.241876726156837,6.230175514653668,3.1421479379016364,5.029252442278066,3.0070933565673195,2.0879621256000567,1.1327741130606483
2012,Республика Дагестан,1.8610509068343488,7.021601871919944,8.149264488851255,7.964049300594435,8.719243596523674,10.581992790431714,9.218539996189044,7.533329732964737,6.752627165188647,6.683846538704133,6.484060047355037,5.980789655937229,3.9957298269819095,2.8018000484351475,1.3642340062965692,1.9552379079412923,1.6172787802766375,0.917041054052062,0.3982822845221852
2012,Республика Ингушетия,2.393764479341847,8.863485256665387,9.592082287523207,9.179586399828835,8.869926910237858,10.204959613132692,9.032348603886618,7.493943695346596,6.085522153536813,6.5739375297638905,5.644959060990956,5.568579454345931,3.5946727524955655,2.2959893804739675,1.1937764424127675,1.5347239636414667,1.063563016626368,0.5631845694789852,0.25099443027025037
2012,Кабардино-Балкарская Республика,1.6135160054301243,5.878387456969046,6.125221815014386,6.092210181019585,6.835840673113008,9.449898764322416,9.117234157890591,7.5287374961196845,6.416650836526388,6.61865887051563,7.243099989343612,7.48437449324246,5.648695982542058,4.0387707162482105,2.215601877377417,3.5001598458067114,2.190235042834043,1.370967368289372,0.6317384273952547
2012,Карачаево-Черкесская Республика,1.4240646657122225,5.806906629164608,6.413992322213636,5.850194478582017,6.345998724592144,8.573528107539689,8.68565419554283,7.61253785047321,6.743613458509125,6.568350458428883,6.979690608014797,7.6300641504812345,6.234506117312184,4.441333350226152,2.0495212997335157,3.6811564824082406,2.540468860199251,1.6466275597900222,0.7717906810762415
2012,Республика Северная Осетия — Алания,1.4151390052899884,5.340019192637263,6.020665297648407,5.910993084714717,6.558002608954962,8.501433794587902,8.055254443773912,7.2081213969639455,6.901152264886661,6.633614250603833,6.875147513366301,7.055060821439222,5.822803057819587,4.753640311887422,2.727106985526377,4.330356448825052,2.980935973192493,1.9226556504509138,0.9878978974310415
2012,Чеченская Республика,2.727026393426152,9.926001589268479,10.950120717423802,9.375922886988397,8.246537556362707,10.02426526778565,9.224455249305077,7.57924269225734,5.871464105975589,5.427108292510648,5.181943839757895,5.3041074369848955,3.890587085519085,2.3757584799042784,0.8619193613698155,1.2647928318511323,1.0303605082005645,0.5199374035250097,0.21844830158348377
2012,Ставропольский край,1.2136675909617982,4.780313262262773,5.46717183869143,5.079096208322506,6.081277373732838,8.867280415743886,8.610345617939238,7.7229082252998795,6.988676404381438,6.319141678082228,6.499580627372895,7.473066938144944,6.668684217936886,5.481644026248128,2.750820655019764,4.459501222828557,2.6598169731669246,1.842031438866949,1.0349752849969398
2012,Республика Башкортостан,1.4253488653426032,5.355161837840464,5.544105771304716,5.190240775916666,5.825902152071402,8.016302180731987,8.654221068819025,7.187721687058297,6.512701081127371,6.450545888469586,7.425717428703725,8.49396225979889,6.870516722396948,5.170266702950445,2.3556891631820416,3.754512263320118,2.80218576231393,1.98906431774186,0.9758340709099221
2012,Республика Марий Эл,1.3710149324895429,5.010439016637409,5.271233826748444,4.5904221119322655,5.1492887742643925,7.880915743770905,9.039249257710063,7.493407887417554,6.637625250139066,6.166749745345788,7.319303872911294,8.968885228610853,7.902154988694075,5.83096739703662,2.4141941729336884,3.6190517471807433,2.5003070299011,1.8381338361399477,0.9966551801362491
2012,Республика Мордовия,0.9816186383654749,3.953559551773642,4.519915368489579,4.237405475785041,5.111655780035806,7.465621485326733,8.232867827637387,7.19234235437866,6.986229160948048,6.83282847544253,7.645864254360927,8.97363645859396,7.751289270211117,6.3745697371904955,2.8595928262406267,4.484935639728227,2.9939247012755454,2.0998768422049863,1.302266152011213
2012,Республика Татарстан,1.3714219118117412,4.780679107706909,5.043868359383982,4.858104619295388,5.632856220067187,8.320668613584244,8.808974565340547,7.333003388640008,6.9224887794415535,6.314477708351189,7.201069062615629,8.30402330447798,7.069944790880565,5.557913132913708,2.5761816862926272,4.033208044936585,2.7336196570386924,2.021294498111267,1.1162025491101946
2012,Удмуртская Республика,1.4851501509341924,5.569792274628184,5.830019082417935,5.187086352072264,5.372953200816175,7.432955408480736,8.691059817794965,7.868605621877295,7.375318178002539,6.263752461314645,6.762592115464823,8.316550015169431,7.396469455242245,5.853153291898862,2.62560058060256,3.2902794678603042,2.2615342211141303,1.5957316722530275,0.821396632055686
2012,Чувашская Республика,1.348775803935545,4.9308958558431,5.159057393568194,4.720272828422685,5.447396939127692,7.867309101762782,8.337711256585992,7.228199350109696,7.155309944898505,6.8567530103083,7.59900207485404,8.293543173295767,7.004140858373312,5.585613272629707,2.569150403989126,3.921063831327802,2.9050370118883744,1.9232826942369903,1.1474851948423908
2012,Пермский край,1.437189293633919,5.1526573833531755,5.482315173691277,4.9449809629948005,5.1782936301153635,7.414542674461505,8.688709781711543,7.647132658068001,7.515261934737875,6.528152326470376,6.579881251687847,7.8593353593829045,7.354712086691594,6.2003963348535045,2.7982686024441916,3.824517228394616,2.515585240520484,1.8621271999056708,1.0159408768813545
2012,Кировская область,1.0700069330408593,4.468722375569459,4.778306675320891,4.256688782736499,4.524781616840044,6.671049711199569,8.097852740381645,7.462285859418677,7.038447486982434,6.10618611820644,6.85532063216519,9.20515622985967,8.58339441375381,6.872481624390881,2.760250260656404,4.306264982499601,3.2232919664437776,2.432437173607462,1.2870744169266874
2012,Нижегородская область,1.138303304065834,4.172998260857931,4.558048390054382,4.140398850140935,4.818661216402004,7.681479429376509,8.508415787237757,7.5225573021311565,7.049379288365812,6.479436978983415,6.704318175114181,8.324770412872146,7.688260836643197,6.441333376718121,3.1838555067611845,4.534419899264171,3.4116560531054128,2.3318613929010525,1.3098455390047996
2012,Оренбургская область,1.322781333588078,5.176938049293084,5.4280505668067764,4.955976945612024,5.42456773022545,7.429238711629092,8.411050343905234,7.547555645777608,6.9513935326709975,6.437227343650491,7.123843698254999,8.490060979493059,7.189221516367342,5.670406238058846,2.6841723984205834,4.2130879028149275,2.636656556489619,1.9072013119347853,1.0005691950070055
2012,Пензенская область,1.0266748678076758,4.090793343650427,4.441968536512224,4.0934200436178125,4.904851441875873,7.395254866508918,7.924753801600974,7.168045319330103,6.871520078567514,6.5947680514482965,7.153744397285451,8.437179186905025,7.826398480599997,7.037002176512779,3.3079637894816716,5.075659903643889,3.0333277151139586,2.2336435028211485,1.38303049671626
2012,Самарская область,1.1699362734313532,4.19906131646885,4.7014968969499,4.104068084387053,4.940828880428473,7.603964297211667,8.691616606445246,7.815329676544472,7.548341828966193,6.815616800347033,6.786935494095318,7.876794057655951,7.42820972715781,6.628333774584198,3.3558371274692957,4.566387124921227,2.6733587642987033,1.996815536007935,1.0970677326293208
2012,Саратовская область,1.0991396360956074,4.182630437107482,4.704589574890939,4.440687925366483,5.149461442649099,7.775398148394784,8.16950134992174,7.399145480256873,7.094811776263244,6.724562294187127,7.07521197011447,7.9403466183973395,7.288901540194908,6.353120126138469,3.450042956573111,5.082710784385832,2.8886059130985147,2.0310646988408285,1.15006732712315
2012,Ульяновская область,1.1152876511427858,4.062150885038255,4.438901258341546,4.193218336595004,5.0443341726455255,7.6126451495641785,8.154072022073859,6.965847253537567,6.667439648648352,6.523837354145351,7.608022926227749,8.968915156348663,8.021751086222483,6.61377485228471,3.164342759012944,4.636716748587088,2.9030696263520004,2.1655508045018887,1.140122308730048
2012,Курганская область,1.3404632167958392,4.948500129736804,5.25309958145779,4.697713247819857,4.798231066887784,6.813325661939734,7.572906442842477,6.971491747611151,6.735145135998015,6.196455364898862,6.787603930461074,8.511411197978362,8.200945386446453,6.768425446463826,2.9780801209372636,4.796877291546801,3.0364052752112456,2.2978080120937263,1.2951117428729368
2012,Свердловская область,1.3788883866249775,4.838077098721608,5.165288249877249,4.450888060063239,4.89388019127055,7.506791579624125,8.823197201774102,8.018714214179505,7.561481393518724,6.413435974532823,6.402511927737082,7.779312916885167,7.527132108371183,6.374865507820898,2.903778630105977,4.168370408218409,2.757452066975772,1.954917317026275,1.0810167666723336
2012,Тюменская область,1.628204510629708,5.893564140677329,6.280622918329709,5.38713906245699,5.4013609421307125,7.769189215227504,10.101548808573499,9.020112490480516,8.134341710479232,7.065521575967776,7.389298723700992,8.63970588235294,6.676656390211678,4.43453118261811,1.6756585647829558,2.0051129951278592,1.2218487067264905,0.8326681163808528,0.44291406314514575
2012,Ханты-Мансийский автономный округ — Югра,1.7050702954760588,6.036326211667841,6.584014688038016,5.702224170462559,5.389468066858526,7.414346248896174,10.378572744541222,9.552942372321434,8.560165685134715,7.435311009040259,7.711664665485017,9.022978647709442,6.497233286956742,3.961640841893944,1.369380014865921,1.3722388457946597,0.7081006562605221,0.4044292820522594,0.19389226654468988
2012,Ямало-Ненецкий автономный округ,1.466175067526153,5.9201832437670685,6.775483273570424,6.242209421983628,5.886631040099569,6.660581034195132,10.204555976884594,9.951696073267517,9.432855292532103,8.342314952099075,8.419353810799311,9.451599540391042,5.934803757097041,3.033756515969162,0.9280277114960347,0.7235279673550179,0.3452690455616433,0.18425595645336337,0.09672031895212158
2012,Челябинская область,1.3896784299674192,4.978932172966343,5.198166197535714,4.614996801640867,5.0935448269842745,7.7959573199932475,8.730084902940998,7.780223919591989,7.287894813605142,6.401225827123234,6.3935601010153205,7.759408745703461,7.3404926047276,6.284804406270851,2.966779556685604,4.226772275681331,2.766724202678353,1.9320787956254255,1.058674099262827
2012,Республика Алтай,2.1395827621205346,8.011409825341165,8.03257476273624,6.6150049785705,5.815066549297469,6.803565329908462,8.899856174629974,8.02439740056087,7.381752937837617,6.093096863260074,6.146971249356635,7.4919068165529055,6.455786926802988,4.533625794286429,1.658561457686961,2.2242425117008433,1.6422067333362194,1.3444545458918375,0.6859363801222756
2012,Республика Бурятия,1.691875435632443,6.686887218943075,6.8506901653369905,5.728778973096576,5.615733319331322,8.968700355918784,9.458461899599397,8.091927325440729,7.086459333936655,5.821439345035309,6.1879625940374074,7.465955035010177,6.529364586647228,4.969375747074248,1.9643998851011388,2.9381574382084015,1.9840644751459142,1.2989954586122152,0.6607714078919869
2012,Республика Тыва,2.679140973846481,10.131508579307855,9.508437554365685,7.641157481684805,7.544507374403185,7.92305362792286,9.190458701409158,7.861519726286896,7.252624050412695,6.8048118866745275,6.295787988324666,5.522587130071714,3.8753471349686532,2.8817840321136092,1.7870604836371369,1.6929877125496942,0.7680461858645997,0.44072448920418306,0.1984548869515912
2012,Республика Хакасия,1.5526604575255354,5.873172195803671,5.9157545231998645,5.059981053678119,5.230497950608251,7.45959837549359,9.00212911636981,8.35945487117439,7.590159167862535,6.056445032218127,6.17593817121097,7.89817758893985,7.564647288893892,6.0048585122447635,2.3127643809148632,3.329487792753501,2.1551910108144106,1.6205670765450164,0.8385154337488394
2012,Алтайский край,1.3206902271436398,4.954954954954955,5.336292215592941,4.717498789472009,4.915246285899066,7.247753611897187,8.194352991637723,7.6997957600524085,7.267398512516608,6.1538803076835435,6.249005188934518,8.62984986101966,8.027224732636673,6.531782852221759,2.7524641993676773,4.084003102972789,2.7060536452390647,2.076327769093252,1.1354249916645305
2012,Забайкальский край,1.4992858144143633,6.020873093023703,6.550075907986876,5.85329830968443,6.102232528565133,9.013947462694224,9.199388338297663,8.340533215814148,7.404166739199947,5.94684333635988,5.885732138717838,7.3239067554901585,6.808080604478617,5.131416561226182,2.0822701481419723,2.922342968501621,1.9576656072226657,1.3196170609270395,0.6383234092535364
2012,Красноярский край,1.3851946028547262,5.037886581169077,5.388317674015379,4.795074832372321,5.483029730723037,8.067757983086882,9.196776343439353,8.366700605446734,7.566765317732045,6.51645679136091,6.655306847016992,7.906504815613949,7.216474903766853,5.716943540289552,2.5327474057935078,3.6302888664975006,2.2383065076291913,1.506600477253104,0.7928661739388856
2012,Иркутская область,1.5483291303937097,5.695481657705942,5.900753971478864,5.2705399165132425,5.66899756899167,8.23403518918591,8.866146857984642,8.018367251805518,7.354367420115613,6.308699693122841,6.266787178895894,7.521728709700973,6.9668416734148835,5.708847459486976,2.537150947342454,3.6387982824119662,2.2687623473813137,1.4627714980052366,0.7625932460623481
2012,Кемеровская область,1.3193395542479347,5.163475697412032,5.592302037134591,4.773338812517896,5.028864081977927,7.26636778880658,8.798025744881297,8.144312395124983,7.372709143462101,6.2280914586653084,6.21840087958399,8.258668514434227,7.678363122756321,6.218437310332416,2.7658588512510685,3.759981114300016,2.607822264579039,1.8338510142684668,0.9717902142638037
2012,Новосибирская область,1.3334883700261737,4.634696026863811,4.935647428785574,4.215874769851979,4.903060098443363,8.31691623130487,9.145486136312803,8.234151818447096,7.409247988102662,6.31946100555614,6.425888263969226,7.981118604551265,7.448945281428629,6.031433442599639,2.869129281345679,4.015758936705035,2.7427422830979884,1.9262074716823503,1.1107465609257172
2012,Омская область,1.3998693759734002,4.9331630247734,5.187255682576511,4.397929299618735,5.351322301845026,7.856421155408591,8.953531035385714,7.921276441342758,7.17564364304016,6.271272711402605,6.930939269977128,8.45772810613938,7.344379030936174,5.805867525720094,2.627501787580162,3.8309276488030446,2.6931690332756335,1.8444680927724924,1.0173348334289922
2012,Томская область,1.315116816479754,5.012403203139001,5.298572924231991,4.677092274172098,5.394874600315032,9.62281057526339,9.61913205874308,8.307976721592892,7.208666207638109,6.287527942577414,6.183963554390168,7.6340536308844475,7.075013440733439,5.791305496080965,2.6088227803925634,3.3378292979692707,2.198621027909565,1.5515794040803237,0.8746380434064949
2012,Республика Саха (Якутия),1.7349925186093709,6.616351569941853,7.254805394966191,6.693204429652447,7.1504528045020095,8.84978977867422,9.182296028850669,7.79664419635435,7.087297529311262,6.547654523914832,6.920312472225795,7.773013249014767,6.225186198272013,4.235899591477383,1.8846203311887726,1.8247064691286767,1.2411475438976214,0.685088349420153,0.296537020597612
2012,Камчатский край,1.231737313357626,4.704600354624447,5.508016843086556,4.9672618016559635,4.820498930772646,7.825988366050536,9.473448832983223,8.66026914924776,8.523269473637798,7.628834809885393,7.348851564788249,7.950075428557031,6.961788113467225,6.032709853583565,3.0687927336631824,2.9872228118632274,1.3725162903637262,0.6661018710691329,0.2680154573427102
2012,Приморский край,1.1666378874403345,4.295813444832279,4.977881108904704,4.4941845406218786,5.027473882852104,8.645999070842121,8.627138399299431,8.171552968166065,7.837508376810522,7.091561108575799,6.7455936948826425,7.507626494978024,7.15955203078555,6.4396602406765595,3.5112711784270916,4.085313960802694,2.2025358609716688,1.3326837450818358,0.6800120050486986
2012,Хабаровский край,1.2661984665426815,4.60603927452346,5.092011913301945,4.382925858039615,5.154650706699815,9.469568731907456,9.203353859966503,8.326261612412027,7.744541103725368,6.815846421609788,6.453361689815678,7.108682780744835,6.977663304554288,6.29669013632886,3.2607220463198963,3.7614595435421645,2.0979521588758425,1.2878237642633752,0.6942466268264056
2012,Амурская область,1.3878241689988617,5.188415684577191,5.967729511834591,5.197463256465651,5.456663964621549,8.06089749467844,8.790205147579346,8.188663881481698,7.723814309590793,6.646052874499174,6.302489671707631,7.52330055422491,7.2824395188158935,6.089015880933954,2.8414266309165312,3.4751234565637077,2.0690818793029457,1.2123746330537144,0.5970174801534175
2012,Магаданская область,1.2201650389094896,4.567947981407009,5.5419909124144775,4.975322504831044,4.798401838408106,6.721679636496579,8.863660103410457,9.096072491774168,8.581631587193817,7.505745025330339,7.4417663341515645,9.01120279939416,8.332245260354103,6.499059904945945,2.557189115788374,2.4213976079803623,0.9844884316080849,0.5666684075834334,0.31336501801848854
2012,Сахалинская область,1.0130346091345988,4.546961404622009,5.445289826334019,4.792034021367078,4.699699608087193,7.619216133709992,8.83074939341985,8.568592876420352,8.282437547158683,7.070904287448824,6.718650534583712,8.033704094644808,8.240744695347281,6.789223313015695,2.951853908247253,3.055170828833556,1.7441848640711342,1.0679471456666891,0.5296009078872707
